@WHENUPDATED,@WHENCREATED,@TEMPLATE,@NAME,@ALLOWAUTOMATICDELETION,@TYPE,@DESCRIPTION,@UNIQUEIDENTIFIER,@EXPORTFLAG,@VALIDATED,@DATEVALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
2015-05-07T11:23:49,2015-05-07T11:23:49,0,,0,,,d01844c0f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,5328e0345e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:49,2015-05-07T11:23:49,0,,0,,,d01844c1f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,5328e0345e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:49,2015-05-07T11:23:49,0,,0,,,d01844c3f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,5a1018e35e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:50,2015-05-07T11:23:50,0,,0,,,d01844c5f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,60db3dab5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:50,2015-05-07T11:23:50,0,,0,,,d01844c7f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,678852b15e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:51,2015-05-07T11:23:51,0,,0,,,d01844c9f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,be7f20615e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,6e3567b75e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:51,2015-05-07T11:23:51,0,,0,,,d01844caf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c6a790545e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,74e2f1ee5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:52,2015-05-07T11:23:52,0,,0,,,d01844ccf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d174f1db5e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,7b8fb8d45e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:53,2015-05-07T11:23:53,0,,0,,,d01844d1f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c6a790545e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,8850d4f25e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:53,2015-05-07T11:23:53,0,,0,,,d01844d3f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,e01d6c555e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,8efd9bd75e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:54,2015-05-07T11:23:54,0,,0,,,d01844d5f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,be7f20615e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,95aa89cd5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:54,2015-05-07T11:23:54,0,,0,,,d01844d7f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,e01d6c555e8911e4925a6817294aebff,FRAMEWORXTOUCHPOINT,9c579ed35e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:55,2015-05-07T11:23:55,0,,0,,,d01844d9f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,a3048cc95e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:56,2015-05-07T11:23:56,0,,0,,,d62121c8f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,a9b2da545e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:56,2015-05-07T11:23:56,0,,0,,,d62121c9f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,a9b2da575e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:57,2015-05-07T11:23:57,0,,0,,,d62121ccf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,b1788f6a5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:57,2015-05-07T11:23:57,0,,0,,,d62121cef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,f843ecd75e8711e4925a6817294aebff,FRAMEWORXTOUCHPOINT,bf8a9a755e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:58,2015-05-07T11:23:58,0,,0,,,d62121d0f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,f843ecd75e8711e4925a6817294aebff,FRAMEWORXTOUCHPOINT,c6f954a25e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:58,2015-05-07T11:23:58,0,,0,,,d62121d2f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,ce3a47625e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:23:59,2015-05-07T11:23:59,0,,0,,,d62121d4f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,53ca5f7c5e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,d58992395e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:00,2015-05-07T11:24:00,0,,0,,,d62121d6f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,dccc59c05e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:00,2015-05-07T11:24:00,0,,0,,,d62121d8f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,e3bfa08e5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:01,2015-05-07T11:24:01,0,,0,,,d62121daf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,3eb5cb265e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,ea8cc12c5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:01,2015-05-07T11:24:01,0,,0,,,d62121dcf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,6fcb0e925e8811e4925a6817294aebff,FRAMEWORXTOUCHPOINT,f138287c5e8a11e4925a6817294aebff,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121dff4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c41e586ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121e1f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121e4f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c41e586ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121e8f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121ecf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121eef4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121f1f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121f3f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121f6f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121f8f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d62121fbf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,bde37e6df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62121fdf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d6212200f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212202f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d6212205f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212207f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d621220af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,bde37e6df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621220cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d621220ff4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,bde37e6df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212211f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:02,2015-05-07T11:24:02,0,,0,,,d6212215f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212214f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212217f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d621221af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212214f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621221cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d621221ff4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212214f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212221f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212223f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212214f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212225f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212229f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212228f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621222bf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d621222ef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212230f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212232f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212234f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212237f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212239f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d621223cf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,bde37e6df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621223ef4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212241f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,bde37e6df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212243f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212246f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212248f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d621224bf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c41e586ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621224df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:03,2015-05-07T11:24:03,0,,0,,,d6212250f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,c41e586ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212252f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212255f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212257f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212259f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621225bf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d621225ef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212260f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212263f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212265f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212267f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212269f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d621226cf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,b75c7877f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621226ef4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212271f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212273f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212276f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212278f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d621227bf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621227df4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212280f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212228f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212282f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d6212285f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212228f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212287f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:04,2015-05-07T11:24:04,0,,0,,,d621228af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d6212228f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621228cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d6212290f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621228ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212292f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d6212295f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d6212297f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d621229af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d62121ebf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d621229cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122a0f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122a5f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122a7f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122a9f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122acf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122aef4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122b0f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122b2f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122b4f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122b6f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122b9f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122bbf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122bef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122c0f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122c2f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122c4f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:05,2015-05-07T11:24:05,0,,0,,,d62122c6f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,d62122c8f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,d62122caf4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195538f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc19553af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc19553cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc19553ef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195540f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc195542f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195544f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc195546f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195548f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc19554af4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc19554cf4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc19554ef4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195550f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
2015-05-07T11:24:06,2015-05-07T11:24:06,0,,0,,,dc195552f4dd11e4aa85002590713bc0,0,0,1899-12-30T00:00:00,d621229ff4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,dc195554f4dd11e4aa85002590713bc0,FRAMEWORXTOUCHPOINT,32,32,32
