@TEMPLATE,@TYPE,@ALLOWAUTOMATICDELETION,@NAME,@DESCRIPTION,@VALIDATED,@EXPORTFLAG,@UNIQUEIDENTIFIER,@DATEVALIDATED,@WHENCREATED,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0,,,0,0,20ff99365dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:56,2021-12-15T17:47:56,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,20ff99375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff993b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,20ff993c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99405dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,20ff99415dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99455dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,20ff99465dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99485dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99495dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff994b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff994c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff994e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff994f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99515dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:57,2021-12-15T17:47:57,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99525dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99545dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99555dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99575dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99585dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff995a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff995b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff995d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff995e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99605dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99615dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99635dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99645dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99665dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99675dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99695dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:58,2021-12-15T17:47:58,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,20ff996a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff996c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff996d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff996f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99705dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99725dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99735dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99755dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99765dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99785dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99795dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff997b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff997c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff997e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff997f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99815dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99825dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99845dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99855dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99875dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:47:59,2021-12-15T17:47:59,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99885dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff998a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff998b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff998d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff998e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99905dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,20ff99915dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99935dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99945dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99965dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99975dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99995dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff999a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff999c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff999d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff999f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99a05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99a55dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99a65dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99a85dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:00,2021-12-15T17:48:00,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99a95dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99ab5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99ac5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99ae5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99af5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99b35dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,271efcfde24d11e392b26817294aebff,TAMDOMAIN,20ff99b45dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99b65dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99b75dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99b95dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99ba5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99bc5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99bd5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99bf5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99c05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99c25dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99c35dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99c55dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99c65dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99c85dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99c95dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99cb5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:01,2021-12-15T17:48:01,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99cc5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99d45dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99d55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99dd5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99de5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99e65dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99e75dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99ef5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99f05dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99f35dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99f45dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99f65dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99f75dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99f95dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99fa5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff99fc5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,20ff99fd5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a005dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a015dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a035dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:02,2021-12-15T17:48:02,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a045dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a065dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a075dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a095dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a0a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a0c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a0d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a0f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a105dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a125dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,20ff99ff5dcf11ec8107000d3a02ed0d,TAMDOMAIN,20ff9a135dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a155dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a185dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a195dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a1b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a1c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a1e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a1f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a215dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a245dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a275dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a285dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a2a5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a2b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a2d5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:03,2021-12-15T17:48:03,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a2e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a305dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a335dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a345dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a365dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a395dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a3a5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a3c5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a3d5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a3f5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a405dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a425dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a435dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a455dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a465dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a485dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a495dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a4b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a4c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a4e5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a4f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a515dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a525dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,20ff9a545dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:04,2021-12-15T17:48:04,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,20ff9a555dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f874285dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f874295dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
0,,0,,,0,0,26f8742b5dcf11ec8107000d3a02ed0d,1899-12-30T00:00:00,2021-12-15T17:48:05,2021-12-15T17:48:05,bd2c8887815f11db9401000e3573f0d3,TAMDOMAIN,26f8742c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,DFREED,DFREED,DFREED
