@TEMPLATE,@WHENUPDATED,@ALLOWAUTOMATICDELETION,@VALIDATED,@UNIQUEIDENTIFIER,@DATEVALIDATED,@DESCRIPTION,@TYPE,@WHENCREATED,@NAME,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,2020-08-05T17:32:52,0,0,aa31874dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d80cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa31874ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d80db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa31874fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d80eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318750d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d80fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318751d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,17140715b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318752d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d7f8b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318753d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a2d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1714070db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318754d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7189b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318755d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c71a4b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318756d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318757d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:52,0,0,aa318758d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:52,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d804b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,aa318759d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,aa31875ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c71a3b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,aa31875bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b560bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b560cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7188b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b560dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d806b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b560ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7192b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b560fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c71a0b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5610d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7191b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5611d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5612d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c718eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5613d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7190b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5614d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c71a2b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5615d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d805b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5616d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c71a1b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5617d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d809b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5618d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7193b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b5619d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7194b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b561ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7195b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b561bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7196b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:53,0,0,b02b561cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:53,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d808b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b561dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7197b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b561ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7198b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b561fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7199b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5620d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5621d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5622d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5623d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5624d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d807b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5625d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c719eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5626d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7172b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5627d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7173b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5628d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7174b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5629d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7171b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7187b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7170b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c716eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c716fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7186b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b562fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7182b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5630d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c716db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:54,0,0,b02b5631d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:54,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717db7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5632d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7178b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5633d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7175b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5634d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7177b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5635d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7176b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5636d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7183b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5637d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5638d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5639d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7179b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563ad74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563bd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7185b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563cd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7184b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563dd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7181b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563ed74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717eb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b563fd74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c717fb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5640d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,230c7180b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5641d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d779b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5642d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d78cb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5643d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d78bb7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5644d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d787b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:55,0,0,b02b5645d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:55,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d746b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:56,0,0,b02b5646d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:56,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d784b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:56,0,0,b02b5647d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:56,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d788b7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
0,2020-08-05T17:32:56,0,0,b02b5648d74111ea80f2000d3a02ed0d,1899-12-30T00:00:00,,,2020-08-05T17:32:56,,0,702b50a4d73e11ea80f2000d3a02ed0d,FRAMEWORXGROUPSTRATIFICATION,1d12d78ab7b211ea80f1000d3a02ed0d,FRAMEWORXCAPABILITY,ADMIN,ADMIN,ADMIN
