@ALLOWAUTOMATICDELETION,@DESCRIPTION,@UNIQUEIDENTIFIER,@EXPORTFLAG,@WHENCREATED,@WHENUPDATED,@NAME,@DATEVALIDATED,@TEMPLATE,@VALIDATED,@TYPE,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0aaed62b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:06,2022-01-06T17:14:06,,1899-12-30T00:00:00,0,0,,658c7400f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875135dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed62c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:06,2022-01-06T17:14:06,,1899-12-30T00:00:00,0,0,,658c7403f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875135dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed62d6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:06,2022-01-06T17:14:06,,1899-12-30T00:00:00,0,0,,658c7406f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed62e6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:06,2022-01-06T17:14:06,,1899-12-30T00:00:00,0,0,,658c7409f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed62f6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c740cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6306f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c740ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6316f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7412f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6326f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7415f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6336f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c741bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6346f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c742bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6356f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c743df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6366f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7440f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6376f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7446f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6386f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c744af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6396f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c744df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63a6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7450f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7453f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7456f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63d6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c745cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875225dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63e6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c745ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f8751c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed63f6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:07,2022-01-06T17:14:07,,1899-12-30T00:00:00,0,0,,658c7462f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6406f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c7465f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6416f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c746bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6426f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c746ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f8751f5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6436f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c7471f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6446f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c7474f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6456f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c7477f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6466f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74d7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6476f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74dbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6486f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74e1f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6496f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74e4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875285dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64a6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,9ea81328e02b11e780d0000d3a02ed0d,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74ebf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f8752b5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74eff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875285dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64d6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74f8f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64e6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74fbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f8752e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed64f6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:08,2022-01-06T17:14:08,,1899-12-30T00:00:00,0,0,,658c74fef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6506f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7501f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6516f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7504f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6526f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7546f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875345dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6536f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7549f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6546f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c754cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6556f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c754ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6566f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7553f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6576f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7556f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6586f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c755cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6596f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c755ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875345dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65a6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7562f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875315dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7568f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c756bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f875375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65d6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c758af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65e6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,658c7590f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed65f6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,5862db664f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,cb0df3ee5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6606f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:09,2022-01-06T17:14:09,,1899-12-30T00:00:00,0,0,,5862db694f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f875375dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6616f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,5862db754f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6626f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,5862db784f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6636f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,5862db7b4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6646f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,2bd33d5d52be11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f8751c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6656f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,2bd33d5f52be11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f8751c5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6666f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,1b216b3f789a11e880d7000d3a02ed0d,FRAMEWORXFUNCTION,26f875285dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6676f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,1b216b40789a11e880d7000d3a02ed0d,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6686f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,1b216b41789a11e880d7000d3a02ed0d,FRAMEWORXFUNCTION,26f875255dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6696f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,b7329f9578ac11e880d7000d3a02ed0d,FRAMEWORXFUNCTION,26f8752e5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66a6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,f434cea0b35a11eb80ff000d3a02ed0d,FRAMEWORXFUNCTION,26f875165dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c73f1f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c7418f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66d6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c741ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66e6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c7421f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed66f6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c7516f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6706f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c7519f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f85dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6716f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:10,2022-01-06T17:14:10,,1899-12-30T00:00:00,0,0,,658c751cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f85dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6726f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c751ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874fe5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6736f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7522f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f85dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6746f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,5862db844f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f874fb5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6756f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,5862db874f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,26f874fb5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6766f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c75fcf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874a55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6776f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7602f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f25dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6786f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7605f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874a55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed6796f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7608f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed67a6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c760bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874f25dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed67b6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7611f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874a55dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
0,,0aaed67c6f1411ec8109000d3a02ed0d,0,2022-01-06T17:14:11,2022-01-06T17:14:11,,1899-12-30T00:00:00,0,0,,658c7617f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,26f874ed5dcf11ec8107000d3a02ed0d,TMFSUBDOMAIN,ATALMOR,ATALMOR,ATALMOR
