@TEMPLATE,@TYPE,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,@UNIQUEIDENTIFIER,@DESCRIPTION,@WHENCREATED,@NAME,@VALIDATED,@EXPORTFLAG,@WHENUPDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,0,1899-12-30T00:00:00,466f003eeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc5350f341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0041eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,024c5cf841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0043eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,024c5cf841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0045eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc53511741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0047eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc53511d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0049eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc5350d041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f004beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc53512341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f004deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,024c5c5d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f004feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,024c5c5d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0051eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc5350d641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0053eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:45,,0,0,2021-07-22T18:04:45,fc5350d641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0055eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d5641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0057eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d6041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0059eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d5a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f005beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d6441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f005deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,fc53505d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f005feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0061eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d0c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0063eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0065eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d6a41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0067eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d1241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0069eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,f65a6d9741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f006beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:46,,0,0,2021-07-22T18:04:46,fc53506241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f006eeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,f65a6d1741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0070eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,024c5cff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0073eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,f65a6d1d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0075eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,f65a6d9241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f0078eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,024c5d0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f007aeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,024c5d0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,466f007ceb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e13eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:47,,0,0,2021-07-22T18:04:47,f65a6d7041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c8884815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e15eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e17eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d2341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e19eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e1beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d2841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e1deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d7541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e1feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d2e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e21eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d3441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e24eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,024c5c5341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e26eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d7b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e29eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d8141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e2beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:48,,0,0,2021-07-22T18:04:48,f65a6d3941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e2deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,f65a6d0441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e2feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,024c5ca241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e32eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,024c5ca741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e35eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,024c5c5941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e37eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,f65a6cf441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e3aeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,f65a6cfa41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e3deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,024c5d2941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e3feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:49,,0,0,2021-07-22T18:04:49,024c5d2e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e41eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,024c5d3541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e43eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847631c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e45eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847631f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e47eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847632341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e4aeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847632841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e4ceb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847632c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e4eeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847633241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e51eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847633541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e54eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:50,,0,0,2021-07-22T18:04:50,0847633941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e57eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847633d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e5aeb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847634141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e5deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847634541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e5feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847634941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e61eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847634d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e63eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847635141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e65eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847635541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e67eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847635941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e69eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:51,,0,0,2021-07-22T18:04:51,0847635d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e6beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847636141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e6deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847636541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e6feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847636941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e71eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847636d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e73eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847637141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e75eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847637541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e77eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847637a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e79eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847637e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e7beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847638241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e7deb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847638741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e7feb1711eb8103000d3a02ed0d,,2021-07-22T18:04:52,,0,0,2021-07-22T18:04:52,0847638c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e81eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,0847639141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e83eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,0847639741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e85eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,0847639c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e87eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763a541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e89eb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763a541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
0,,0,1899-12-30T00:00:00,4c716e8beb1711eb8103000d3a02ed0d,,2021-07-22T18:04:53,,0,0,2021-07-22T18:04:53,084763a941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,DFREED,DFREED,DFREED
