@TEMPLATE,@NAME,@TYPE,@ALLOWAUTOMATICDELETION,@DESCRIPTION,@WHENUPDATED,@WHENCREATED,@VALIDATED,@DATEVALIDATED,@UNIQUEIDENTIFIER,@EXPORTFLAG,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0,,,0,,2018-05-01T03:16:37,2018-05-01T03:16:37,0,1899-12-30T00:00:00,0e4c797f4cee11e880d5000d3a02ed0d,0,202b9db641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:38,2018-05-01T03:16:38,0,1899-12-30T00:00:00,0e4c79814cee11e880d5000d3a02ed0d,0,202b9dbb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dbf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:39,2018-05-01T03:16:39,0,1899-12-30T00:00:00,0e4c79834cee11e880d5000d3a02ed0d,0,202b9dc041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dc441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:40,2018-05-01T03:16:40,0,1899-12-30T00:00:00,0e4c79854cee11e880d5000d3a02ed0d,0,202b9dc541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dc841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:41,2018-05-01T03:16:41,0,1899-12-30T00:00:00,0e4c79874cee11e880d5000d3a02ed0d,0,202b9dc941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dcd41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:42,2018-05-01T03:16:42,0,1899-12-30T00:00:00,0e4c79894cee11e880d5000d3a02ed0d,0,202b9dce41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dd241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:43,2018-05-01T03:16:43,0,1899-12-30T00:00:00,0e4c798b4cee11e880d5000d3a02ed0d,0,202b9dd341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dd641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:44,2018-05-01T03:16:44,0,1899-12-30T00:00:00,0e4c798d4cee11e880d5000d3a02ed0d,0,202b9dd741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9ddb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:44,2018-05-01T03:16:44,0,1899-12-30T00:00:00,0e4c798f4cee11e880d5000d3a02ed0d,0,202b9ddc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9ddf41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:45,2018-05-01T03:16:45,0,1899-12-30T00:00:00,0e4c79914cee11e880d5000d3a02ed0d,0,202b9de041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9de341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:46,2018-05-01T03:16:46,0,1899-12-30T00:00:00,0e4c79934cee11e880d5000d3a02ed0d,0,202b9de641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9de941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:30,2018-05-01T03:09:30,0,1899-12-30T00:00:00,0fbce9134ced11e880d5000d3a02ed0d,0,024c5c7f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c8441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:32,2018-05-01T03:09:32,0,1899-12-30T00:00:00,0fbce9164ced11e880d5000d3a02ed0d,0,024c5c4941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c4e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:33,2018-05-01T03:09:33,0,1899-12-30T00:00:00,0fbce9194ced11e880d5000d3a02ed0d,0,024c5c8541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c8941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:34,2018-05-01T03:09:34,0,1899-12-30T00:00:00,0fbce91c4ced11e880d5000d3a02ed0d,0,024c5c8a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c8f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:36,2018-05-01T03:09:36,0,1899-12-30T00:00:00,0fbce91f4ced11e880d5000d3a02ed0d,0,024c5c9041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c9441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:37,2018-05-01T03:09:37,0,1899-12-30T00:00:00,0fbce9224ced11e880d5000d3a02ed0d,0,024c5c9541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c9941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:39,2018-05-01T03:09:39,0,1899-12-30T00:00:00,0fbce9254ced11e880d5000d3a02ed0d,0,f65a6cf241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5c9d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:47,2018-05-01T03:16:47,0,1899-12-30T00:00:00,145cc4774cee11e880d5000d3a02ed0d,0,202b9dea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9ded41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:48,2018-05-01T03:16:48,0,1899-12-30T00:00:00,145cc4794cee11e880d5000d3a02ed0d,0,202b9def41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9df241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:49,2018-05-01T03:16:49,0,1899-12-30T00:00:00,145cc47b4cee11e880d5000d3a02ed0d,0,202b9df341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9df641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:50,2018-05-01T03:16:50,0,1899-12-30T00:00:00,145cc47d4cee11e880d5000d3a02ed0d,0,202b9df741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dfb41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:51,2018-05-01T03:16:51,0,1899-12-30T00:00:00,145cc47f4cee11e880d5000d3a02ed0d,0,202b9dfc41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9dff41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:52,2018-05-01T03:16:52,0,1899-12-30T00:00:00,145cc4814cee11e880d5000d3a02ed0d,0,202b9e0041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e0341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:53,2018-05-01T03:16:53,0,1899-12-30T00:00:00,145cc4834cee11e880d5000d3a02ed0d,0,202b9e0741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e0b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:54,2018-05-01T03:16:54,0,1899-12-30T00:00:00,145cc4854cee11e880d5000d3a02ed0d,0,202b9e0d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e1141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:55,2018-05-01T03:16:55,0,1899-12-30T00:00:00,145cc4874cee11e880d5000d3a02ed0d,0,202b9e1341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e1741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:56,2018-05-01T03:16:56,0,1899-12-30T00:00:00,145cc4894cee11e880d5000d3a02ed0d,0,202b9e1841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e1b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:57,2018-05-01T03:16:57,0,1899-12-30T00:00:00,145cc48b4cee11e880d5000d3a02ed0d,0,202b9e1c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e2041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:40,2018-05-01T03:09:40,0,1899-12-30T00:00:00,15c5dd924ced11e880d5000d3a02ed0d,0,f65a6d9841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6d9d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:42,2018-05-01T03:09:42,0,1899-12-30T00:00:00,15c5dd954ced11e880d5000d3a02ed0d,0,f65a6d9e41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6da241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:43,2018-05-01T03:09:43,0,1899-12-30T00:00:00,15c5dd984ced11e880d5000d3a02ed0d,0,f65a6da341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6da741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:44,2018-05-01T03:09:44,0,1899-12-30T00:00:00,15c5dd9b4ced11e880d5000d3a02ed0d,0,f65a6da841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6dac41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:46,2018-05-01T03:09:46,0,1899-12-30T00:00:00,15c5dd9e4ced11e880d5000d3a02ed0d,0,f65a6dad41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6db141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:47,2018-05-01T03:09:47,0,1899-12-30T00:00:00,15c5dda14ced11e880d5000d3a02ed0d,0,f65a6db241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6db641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:48,2018-05-01T03:09:48,0,1899-12-30T00:00:00,15c5dda44ced11e880d5000d3a02ed0d,0,fc53504d41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53505241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:50,2018-05-01T03:09:50,0,1899-12-30T00:00:00,15c5dda74ced11e880d5000d3a02ed0d,0,f65a6cd941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6cdd41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:58,2018-05-01T03:16:58,0,1899-12-30T00:00:00,1ab22d1b4cee11e880d5000d3a02ed0d,0,202b9e2441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e2741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:16:59,2018-05-01T03:16:59,0,1899-12-30T00:00:00,1ab22d1d4cee11e880d5000d3a02ed0d,0,202b9e2841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e2b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:00,2018-05-01T03:17:00,0,1899-12-30T00:00:00,1ab22d1f4cee11e880d5000d3a02ed0d,0,202b9e2c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e3041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:01,2018-05-01T03:17:01,0,1899-12-30T00:00:00,1ab22d214cee11e880d5000d3a02ed0d,0,202b9e3141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e3541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:02,2018-05-01T03:17:02,0,1899-12-30T00:00:00,1ab22d234cee11e880d5000d3a02ed0d,0,202b9e3641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e3941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:02,2018-05-01T03:17:02,0,1899-12-30T00:00:00,1ab22d254cee11e880d5000d3a02ed0d,0,202b9e3a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e3d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:03,2018-05-01T03:17:03,0,1899-12-30T00:00:00,1ab22d274cee11e880d5000d3a02ed0d,0,202b9e3e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e4141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:04,2018-05-01T03:17:04,0,1899-12-30T00:00:00,1ab22d294cee11e880d5000d3a02ed0d,0,202b9e4441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e4741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:05,2018-05-01T03:17:05,0,1899-12-30T00:00:00,1ab22d2b4cee11e880d5000d3a02ed0d,0,202b9e4841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e4b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:06,2018-05-01T03:17:06,0,1899-12-30T00:00:00,1ab22d2d4cee11e880d5000d3a02ed0d,0,202b9e4d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e5141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:07,2018-05-01T03:17:07,0,1899-12-30T00:00:00,1ab22d2f4cee11e880d5000d3a02ed0d,0,202b9e5341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e5741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:51,2018-05-01T03:09:51,0,1899-12-30T00:00:00,1c3fc03d4ced11e880d5000d3a02ed0d,0,f65a6cd941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6ce241a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:52,2018-05-01T03:09:52,0,1899-12-30T00:00:00,1c3fc0404ced11e880d5000d3a02ed0d,0,f65a6cd941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,f65a6ce741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:54,2018-05-01T03:09:54,0,1899-12-30T00:00:00,1c3fc0434ced11e880d5000d3a02ed0d,0,fc53507b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53508041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:55,2018-05-01T03:09:55,0,1899-12-30T00:00:00,1c3fc0464ced11e880d5000d3a02ed0d,0,fc53508141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53508641a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:57,2018-05-01T03:09:57,0,1899-12-30T00:00:00,1c3fc0494ced11e880d5000d3a02ed0d,0,fc53508741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53508b41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:58,2018-05-01T03:09:58,0,1899-12-30T00:00:00,1c3fc04c4ced11e880d5000d3a02ed0d,0,fc53505341a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53505841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:09:59,2018-05-01T03:09:59,0,1899-12-30T00:00:00,1c3fc04f4ced11e880d5000d3a02ed0d,0,fc5350f841a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc5350fd41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:01,2018-05-01T03:10:01,0,1899-12-30T00:00:00,1c3fc0524ced11e880d5000d3a02ed0d,0,fc5350a741a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53510141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:08,2018-05-01T03:17:08,0,1899-12-30T00:00:00,20f3a4444cee11e880d5000d3a02ed0d,0,202b9e5c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e6041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:10,2018-05-01T03:17:10,0,1899-12-30T00:00:00,20f3a4464cee11e880d5000d3a02ed0d,0,202b9e6241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e6541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:11,2018-05-01T03:17:11,0,1899-12-30T00:00:00,20f3a4484cee11e880d5000d3a02ed0d,0,202b9e6e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e7241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:12,2018-05-01T03:17:12,0,1899-12-30T00:00:00,20f3a44a4cee11e880d5000d3a02ed0d,0,202b9e7441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e7741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:13,2018-05-01T03:17:13,0,1899-12-30T00:00:00,20f3a44c4cee11e880d5000d3a02ed0d,0,202b9e7841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e7b41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:14,2018-05-01T03:17:14,0,1899-12-30T00:00:00,20f3a44e4cee11e880d5000d3a02ed0d,0,202b9e7c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e7f41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:15,2018-05-01T03:17:15,0,1899-12-30T00:00:00,20f3a4504cee11e880d5000d3a02ed0d,0,202b9e8041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e8341a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:16,2018-05-01T03:17:16,0,1899-12-30T00:00:00,20f3a4524cee11e880d5000d3a02ed0d,0,202b9e8441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,202b9e8741a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:17,2018-05-01T03:17:17,0,1899-12-30T00:00:00,20f3a4544cee11e880d5000d3a02ed0d,0,262cf72941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf72c41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:17,2018-05-01T03:17:17,0,1899-12-30T00:00:00,20f3a4564cee11e880d5000d3a02ed0d,0,262cf72d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf73041a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:02,2018-05-01T03:10:02,0,1899-12-30T00:00:00,22e608244ced11e880d5000d3a02ed0d,0,024c5cde41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5ce241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:04,2018-05-01T03:10:04,0,1899-12-30T00:00:00,22e608274ced11e880d5000d3a02ed0d,0,fc53507441a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53507941a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:05,2018-05-01T03:10:05,0,1899-12-30T00:00:00,22e6082a4ced11e880d5000d3a02ed0d,0,024c5cde41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5ce641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:06,2018-05-01T03:10:06,0,1899-12-30T00:00:00,22e6082d4ced11e880d5000d3a02ed0d,0,024c5cb641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cba41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:08,2018-05-01T03:10:08,0,1899-12-30T00:00:00,22e608304ced11e880d5000d3a02ed0d,0,024c5cb641a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cbe41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:09,2018-05-01T03:10:09,0,1899-12-30T00:00:00,22e608334ced11e880d5000d3a02ed0d,0,024c5cde41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,024c5cea41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:11,2018-05-01T03:10:11,0,1899-12-30T00:00:00,22e608364ced11e880d5000d3a02ed0d,0,fc53508c41a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53509041a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:10:12,2018-05-01T03:10:12,0,1899-12-30T00:00:00,22e608394ced11e880d5000d3a02ed0d,0,fc53509141a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,fc53509541a611e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:18,2018-05-01T03:17:18,0,1899-12-30T00:00:00,26f0ad354cee11e880d5000d3a02ed0d,0,262cf73141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf73441a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:19,2018-05-01T03:17:19,0,1899-12-30T00:00:00,26f0ad374cee11e880d5000d3a02ed0d,0,262cf73541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf73941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:20,2018-05-01T03:17:20,0,1899-12-30T00:00:00,26f0ad394cee11e880d5000d3a02ed0d,0,262cf73a41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf73d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:21,2018-05-01T03:17:21,0,1899-12-30T00:00:00,26f0ad3b4cee11e880d5000d3a02ed0d,0,262cf73e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf74141a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:22,2018-05-01T03:17:22,0,1899-12-30T00:00:00,26f0ad3d4cee11e880d5000d3a02ed0d,0,1a30a12541a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf74841a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:23,2018-05-01T03:17:23,0,1899-12-30T00:00:00,26f0ad3f4cee11e880d5000d3a02ed0d,0,262cf74941a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf74d41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
0,,,0,,2018-05-01T03:17:24,2018-05-01T03:17:24,0,1899-12-30T00:00:00,26f0ad414cee11e880d5000d3a02ed0d,0,262cf74e41a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,262cf75241a711e880d5000d3a02ed0d,FRAMEWORXKEYINDICATORS,DFREED,DFREED,DFREED
