@NAME,@TEMPLATE,@TYPE,@CONFORMANCESCORE,@WHENCREATED,@CONFORMANCEVERSION,@VALIDATED,@DATEVALIDATED,@ALLOWAUTOMATICDELETION,@EXPORTFLAG,@DESCRIPTION,@WHENUPDATED,@UNIQUEIDENTIFIER,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,0,,,2019-07-16T16:39:29,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:29,473a1d32a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d1f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d33a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b15b4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d34a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b15a4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d35a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c95243b4283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d36a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6c0283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d37a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aec01283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:30,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:30,473a1d38a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b151149d283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d39a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,fad3173d0ba711dd870a001e378839ac,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d49283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3ba7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,26940abb9c0b11e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aec23283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,00dbb17687ed11e5bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3ea7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,244d20699c0a11e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d3fa7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,a22476509c0b11e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:31,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:31,473a1d40a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aebc8283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d41a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,7001e9d6cb2b11db9435000e3573f0d3,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d42a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf63a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d43a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b6f5283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d44a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb024240a4fb11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d45a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,8dd8cbff966711e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d46a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b151145f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:32,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:32,473a1d47a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,5d255ebc8f7c11dfad4100059a3c7800,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d48a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,5d255ebd8f7c11dfad4100059a3c7800,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d49a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aebd4283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8cc2283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,18a1b1174ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4ca7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b1294ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438d04283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,76001886cb2b11db9435000e3573f0d3,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d4fa7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,bd451fda815b11e980e2000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:33,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:33,473a1d50a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,44d2badc95d811e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:34,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:34,473a1d51a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,ef75969795d911e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:34,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:34,473a1d52a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,f17cd53095d611e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:34,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:34,473a1d53a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,7001e888cb2b11db9435000e3573f0d3,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d54a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,04faa65b646911e4b023002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d55a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d236b283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d56a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c39283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d57a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d239f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d58a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b1364ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d59a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c952434e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d5aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524392283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d5ba7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b1354ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d5ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b7542d29283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:35,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:35,473a1d5da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c9524342283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d5ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d0c283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d5fa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c25283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d60a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,cf4aec0d283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d61a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c24283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d62a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ce4283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d63a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d238f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d64a7e811e980e5000d3a02ed0d,41384e91a7e811e980e5000d3a02ed0d,ISSUE,18a1b16f4ee511e780ca000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d65a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8cc3283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d66a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ca8283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d67a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438cba283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d68a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d23dc283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:36,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:36,473a1d69a7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,3451aca28c5f11e980e2000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438c8f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c6a2cb1075cf11e1a8e8002564cb911c,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ca7283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6da7e811e980e5000d3a02ed0d,473a1d30a7e811e980e5000d3a02ed0d,ISSUE,8dd8cc00966711e980e4000d3a02ed0d,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511447283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d6fa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,a5405c37283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d70a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,4f4fe5626d4411e1a5f7002564cb911c,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d71a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d239e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d72a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b151142f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d73a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d60283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d74a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438ccd283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d75a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,9f438c90283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:37,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:37,473a1d76a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b151145e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d77a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511446283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d78a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d4c283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d79a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d4a283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7aa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d45283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7ba7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d46283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7ca7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d47283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7da7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b69e283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7ea7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b69f283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d7fa7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,b1511416283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d80a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ab3b8d48283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d81a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,ae147f12fe3b11e4aa85002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:38,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:38,473a1d82a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bd4d23b6283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d83a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c346b673283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d84a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,c95242ee283911e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d85a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf78a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
,0,,,2019-07-16T16:39:39,,0,1899-12-30T00:00:00,0,0,,2019-07-16T16:39:39,473a1d86a7e811e980e5000d3a02ed0d,41384e8da7e811e980e5000d3a02ed0d,ISSUE,bb70bf70a4fd11e6bf18002590713bc0,ETOMPROCESS,,,,ATALMOR,ATALMOR,ATALMOR
