@NAME,@TYPE,@TEMPLATE,@ALLOWAUTOMATICDELETION,@EXPORTFLAG,@WHENUPDATED,@DATEVALIDATED,@UNIQUEIDENTIFIER,@DESCRIPTION,@WHENCREATED,@VALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c833636db42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,6b84a760f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c833636eb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,6b84a766f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c833636fb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,ec54f51b637011e4925a6817294aebff,FRAMEWORXCATEGORY,6b84a73cf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336370b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974a7df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336371b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974a83f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336372b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974a98f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336373b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974b04f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336374b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e039f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336375b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974b19f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:33,1899-12-30T00:00:00,c8336376b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:33,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974ad4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336377b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974bd0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336378b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974bc7f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336379b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c06f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637ab42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974bdcf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637bb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e009f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637cb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e024f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637db42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e02df4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637eb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e02af4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c833637fb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974ab0f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336380b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e05bf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336381b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e676637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c7528f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336382b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5b02e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336383b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac59b2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336384b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5982e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336385b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5a12e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336386b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5a42e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:34,1899-12-30T00:00:00,c8336387b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:34,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac59e2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336388b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5a72e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336389b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5b62e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638ab42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5b62e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638bb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5bc2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638cb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5bc2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638db42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5b92e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638eb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5b92e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833638fb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5bf2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336390b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5bf2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336391b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c22e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336392b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c22e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336393b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5cb2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336394b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5cb2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336395b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c82e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336396b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c82e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336397b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e678637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c52e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336398b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5c52e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c8336399b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5e5be0334f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639ab42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e124f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639bb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c90f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639cb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,8bb26b1a9ea611e6bf18002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639db42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e0e5f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639eb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c7450f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c833639fb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,59974c99f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:35,1899-12-30T00:00:00,c83363a0b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:35,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e110f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a1b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5e5be0244f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a2b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c74b6f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a3b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c74b9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a4b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c74b3f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a5b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c74d4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a6b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c75dbf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a7b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5862db5a4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a8b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c75eaf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363a9b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c75edf4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363aab42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c75f9f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363abb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,f2c7e677637011e4925a6817294aebff,FRAMEWORXCATEGORY,5e5be01e4f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363acb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c741ef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363adb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e151f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363aeb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c73eef4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:36,1899-12-30T00:00:00,c83363b0b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:36,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c73f1f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b1b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,5862db634f8d11e780ca000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b2b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c7522f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b3b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,658c7525f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b4b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5d42e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b5b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5d12e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b6b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5d72e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b7b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,e76ac5ce2e3311eb80f9000d3a02ed0d,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:37,1899-12-30T00:00:00,c83363b8b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:37,0,fa2cdc7d637011e4925a6817294aebff,FRAMEWORXCATEGORY,5f91e157f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363b9b42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c12f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363bab42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,59974c60f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363bbb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,5f91df26f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363bcb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,5f91df35f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363bdb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,658c73f4f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:39,1899-12-30T00:00:00,c83363beb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:39,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,658c7409f4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
,,0,0,0,2021-05-13T20:28:40,1899-12-30T00:00:00,c83363bfb42911eb80ff000d3a02ed0d,,2021-05-13T20:28:40,0,f434ce9eb35a11eb80ff000d3a02ed0d,FRAMEWORXCATEGORY,658c740ff4da11e4aa85002590713bc0,FRAMEWORXFUNCTION,ATALMOR,ATALMOR,ATALMOR
