@TYPE,@NAME,@ALLOWAUTOMATICDELETION,@DATEVALIDATED,@TEMPLATE,@UNIQUEIDENTIFIER,@DESCRIPTION,@WHENCREATED,@EXPORTFLAG,@WHENUPDATED,@VALIDATED,RCABOVEOBJECT@UNIQUEIDENTIFIER,RCABOVEOBJECT@ANYOBJECTDESTINATION,RCBELOWOBJECT@UNIQUEIDENTIFIER,RCBELOWOBJECT@ANYOBJECTDESTINATION,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
,,0,1899-12-30T00:00:00,0,ced1cc7faea111eb80ff000d3a02ed0d,,2021-05-06T19:32:42,0,2021-05-06T19:32:42,0,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,21b5c23ead0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc80aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:42,0,2021-05-06T19:32:42,0,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,21b5c246ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc81aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:43,0,2021-05-06T19:32:43,0,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,21b5c263ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc82aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:44,0,2021-05-06T19:32:44,0,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,21b5c272ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc83aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:44,0,2021-05-06T19:32:44,0,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,21b5c278ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc84aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:44,0,2021-05-06T19:32:44,0,bd2c887c815f11db9401000e3573f0d3,TAMDOMAIN,27afd36cad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,ced1cc86aea111eb80ff000d3a02ed0d,,2021-05-06T19:32:46,0,2021-05-06T19:32:46,0,2a1be77e23fd11dc87cb00059a3c7800,TAMDOMAIN,27afd3b7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,d4e27beaaea111eb80ff000d3a02ed0d,,2021-05-06T19:32:46,0,2021-05-06T19:32:46,0,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,27afd3c8ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,d4e27bebaea111eb80ff000d3a02ed0d,,2021-05-06T19:32:46,0,2021-05-06T19:32:46,0,bd2c886f815f11db9401000e3573f0d3,TAMDOMAIN,27afd3d7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,d4e27becaea111eb80ff000d3a02ed0d,,2021-05-06T19:32:46,0,2021-05-06T19:32:46,0,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,27afd3e2ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
,,0,1899-12-30T00:00:00,0,d4e27bedaea111eb80ff000d3a02ed0d,,2021-05-06T19:32:47,0,2021-05-06T19:32:47,0,bd2c888c815f11db9401000e3573f0d3,TAMDOMAIN,27afd3e7ad0711eb80ff000d3a02ed0d,FRAMEWORXBUSINESSOBJECT,DFREED,DFREED,DFREED
